Species,Block,Trap,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Year,Month,Week,DayOfWeek,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,T900,T115,T002,T138,T003,T128,T225,T011,T903,T013,T008
9.0,73,T067,41.759346,-87.745602,9,5,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
6.0,22,T069,41.768388,-87.678649,8,18,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
9.0,22,T069,41.768388,-87.678649,8,8,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
6.0,52,T070,41.797616,-87.797894,8,11,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
9.0,52,T070,41.797616,-87.797894,8,5,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
6.0,61,T071,41.781416,-87.776532,8,1,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
6.0,10,T073,41.773215,-87.60088,8,20,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
9.0,10,T073,41.773215,-87.60088,8,14,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
6.0,39,T074,41.822536,-87.666343,9,43,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
6.0,39,T074,41.822536,-87.666343,9,43,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
2.0,39,T074,41.822536,-87.666343,9,3,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
9.0,39,T074,41.822536,-87.666343,9,39,1,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
6.0,47,T075,41.799282,-87.585487,8,3,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
2.0,47,T075,41.799282,-87.585487,8,2,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
9.0,47,T075,41.799282,-87.585487,8,3,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
6.0,55,T076,41.794781,-87.615989,8,2,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
6.0,64,T077,41.778748,-87.586427,8,1,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
6.0,71,T079,41.766202,-87.562889,9,15,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
9.0,71,T079,41.766202,-87.562889,9,6,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
0.0,71,T079,41.766202,-87.562889,9,1,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
6.0,77,T080,41.754676,-87.612922,9,6,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
9.0,77,T080,41.754676,-87.612922,9,5,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
6.0,40,T081,41.821582,-87.627796,9,20,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
9.0,40,T081,41.821582,-87.627796,9,26,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
6.0,50,T082,41.803423,-87.642984,8,30,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
6.0,50,T082,41.803423,-87.642984,8,50,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
6.0,50,T082,41.803423,-87.642984,8,50,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
2.0,50,T082,41.803423,-87.642984,8,2,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
9.0,50,T082,41.803423,-87.642984,8,36,1,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
9.0,50,T082,41.803423,-87.642984,8,43,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
9.0,79,T083,41.754292,-87.590773,9,5,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
6.0,52,T114,41.798697,-87.736812,8,24,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
6.0,52,T114,41.798697,-87.736812,8,50,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
2.0,52,T114,41.798697,-87.736812,8,1,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
9.0,52,T114,41.798697,-87.736812,8,23,1,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
6.0,63,T155,41.776156,-87.778927,9,20,1,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
9.0,63,T155,41.776156,-87.778927,9,26,1,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
6.0,37,T063,41.82561,-87.726549,9,18,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
9.0,37,T063,41.82561,-87.726549,9,13,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
9.0,12,T115,41.673408,-87.599862,5,50,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,1,0,0,0,0,0,0,0,0,0
6.0,10,T138,41.726465,-87.585413,5,7,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,1,0,0,0,0,0,0,0
9.0,10,T138,41.726465,-87.585413,5,3,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,1,0,0,0,0,0,0,0
6.0,81,T107,41.729669,-87.582699,5,4,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
9.0,81,T107,41.729669,-87.582699,5,9,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
6.0,80,T072,41.74785,-87.702716,9,1,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
6.0,82,T097,41.644612,-87.604498,5,10,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
9.0,82,T097,41.644612,-87.604498,5,15,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
6.0,89,T099,41.733643,-87.55551,8,4,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
9.0,89,T099,41.733643,-87.55551,8,2,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
6.0,98,T100,41.717753,-87.531657,8,32,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
9.0,98,T100,41.717753,-87.531657,8,34,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
6.0,10,T102,41.750498,-87.605294,5,15,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
9.0,10,T102,41.750498,-87.605294,5,18,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
6.0,11,T103,41.702724,-87.536497,5,50,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
6.0,11,T103,41.702724,-87.536497,5,33,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
6.0,11,T103,41.702724,-87.536497,5,50,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
6.0,11,T103,41.702724,-87.536497,5,20,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
6.0,11,T103,41.702724,-87.536497,5,50,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
6.0,11,T103,41.702724,-87.536497,5,50,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
9.0,11,T103,41.702724,-87.536497,5,50,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
9.0,11,T103,41.702724,-87.536497,5,18,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
9.0,11,T103,41.702724,-87.536497,5,46,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
9.0,11,T103,41.702724,-87.536497,5,43,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
0.0,11,T103,41.702724,-87.536497,5,1,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
0.0,11,T103,41.702724,-87.536497,5,6,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
6.0,58,T027,41.984809,-87.728492,8,1,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
9.0,58,T027,41.984809,-87.728492,8,1,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
6.0,66,T156,41.772846,-87.740029,9,6,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
9.0,66,T156,41.772846,-87.740029,9,7,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
6.0,81,T157,41.825902,-87.667827,5,14,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
9.0,81,T157,41.825902,-87.667827,5,6,0,2007,8,33,2,80.5,71.5,76.5,4.5,68.0,70.5,0.0,11.5,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,0,0,0,0,0,0,0,0,0,0,0
6.0,12,T115,41.673408,-87.599862,5,10,0,2007,8,33,3,77.0,66.0,71.5,-0.5,64.5,67.5,0.0,6.5,0.0,29.305,29.96,3.55,1.0,5.7,0,1,0,0,0,0,0,0,0,0,0
6.0,12,T115,41.673408,-87.599862,5,50,0,2007,8,33,3,77.0,66.0,71.5,-0.5,64.5,67.5,0.0,6.5,0.0,29.305,29.96,3.55,1.0,5.7,0,1,0,0,0,0,0,0,0,0,0
6.0,12,T115,41.673408,-87.599862,5,44,1,2007,8,33,3,77.0,66.0,71.5,-0.5,64.5,67.5,0.0,6.5,0.0,29.305,29.96,3.55,1.0,5.7,0,1,0,0,0,0,0,0,0,0,0
9.0,12,T115,41.673408,-87.599862,5,50,0,2007,8,33,3,77.0,66.0,71.5,-0.5,64.5,67.5,0.0,6.5,0.0,29.305,29.96,3.55,1.0,5.7,0,1,0,0,0,0,0,0,0,0,0
9.0,12,T115,41.673408,-87.599862,5,50,0,2007,8,33,3,77.0,66.0,71.5,-0.5,64.5,67.5,0.0,6.5,0.0,29.305,29.96,3.55,1.0,5.7,0,1,0,0,0,0,0,0,0,0,0
9.0,12,T115,41.673408,-87.599862,5,50,0,2007,8,33,3,77.0,66.0,71.5,-0.5,64.5,67.5,0.0,6.5,0.0,29.305,29.96,3.55,1.0,5.7,0,1,0,0,0,0,0,0,0,0,0
9.0,12,T115,41.673408,-87.599862,5,50,0,2007,8,33,3,77.0,66.0,71.5,-0.5,64.5,67.5,0.0,6.5,0.0,29.305,29.96,3.55,1.0,5.7,0,1,0,0,0,0,0,0,0,0,0
9.0,12,T115,41.673408,-87.599862,5,50,0,2007,8,33,3,77.0,66.0,71.5,-0.5,64.5,67.5,0.0,6.5,0.0,29.305,29.96,3.55,1.0,5.7,0,1,0,0,0,0,0,0,0,0,0
9.0,12,T115,41.673408,-87.599862,5,50,0,2007,8,33,3,77.0,66.0,71.5,-0.5,64.5,67.5,0.0,6.5,0.0,29.305,29.96,3.55,1.0,5.7,0,1,0,0,0,0,0,0,0,0,0
9.0,12,T115,41.673408,-87.599862,5,50,0,2007,8,33,3,77.0,66.0,71.5,-0.5,64.5,67.5,0.0,6.5,0.0,29.305,29.96,3.55,1.0,5.7,0,1,0,0,0,0,0,0,0,0,0
9.0,12,T115,41.673408,-87.599862,5,50,1,2007,8,33,3,77.0,66.0,71.5,-0.5,64.5,67.5,0.0,6.5,0.0,29.305,29.96,3.55,1.0,5.7,0,1,0,0,0,0,0,0,0,0,0
9.0,12,T115,41.673408,-87.599862,5,50,0,2007,8,33,3,77.0,66.0,71.5,-0.5,64.5,67.5,0.0,6.5,0.0,29.305,29.96,3.55,1.0,5.7,0,1,0,0,0,0,0,0,0,0,0
9.0,12,T115,41.673408,-87.599862,5,50,0,2007,8,33,3,77.0,66.0,71.5,-0.5,64.5,67.5,0.0,6.5,0.0,29.305,29.96,3.55,1.0,5.7,0,1,0,0,0,0,0,0,0,0,0
9.0,12,T115,41.673408,-87.599862,5,50,1,2007,8,33,3,77.0,66.0,71.5,-0.5,64.5,67.5,0.0,6.5,0.0,29.305,29.96,3.55,1.0,5.7,0,1,0,0,0,0,0,0,0,0,0
9.0,12,T115,41.673408,-87.599862,5,50,0,2007,8,33,3,77.0,66.0,71.5,-0.5,64.5,67.5,0.0,6.5,0.0,29.305,29.96,3.55,1.0,5.7,0,1,0,0,0,0,0,0,0,0,0
9.0,12,T115,41.673408,-87.599862,5,50,1,2007,8,33,3,77.0,66.0,71.5,-0.5,64.5,67.5,0.0,6.5,0.0,29.305,29.96,3.55,1.0,5.7,0,1,0,0,0,0,0,0,0,0,0
9.0,12,T115,41.673408,-87.599862,5,50,0,2007,8,33,3,77.0,66.0,71.5,-0.5,64.5,67.5,0.0,6.5,0.0,29.305,29.96,3.55,1.0,5.7,0,1,0,0,0,0,0,0,0,0,0
9.0,12,T115,41.673408,-87.599862,5,50,0,2007,8,33,3,77.0,66.0,71.5,-0.5,64.5,67.5,0.0,6.5,0.0,29.305,29.96,3.55,1.0,5.7,0,1,0,0,0,0,0,0,0,0,0
9.0,12,T115,41.673408,-87.599862,5,50,0,2007,8,33,3,77.0,66.0,71.5,-0.5,64.5,67.5,0.0,6.5,0.0,29.305,29.96,3.55,1.0,5.7,0,1,0,0,0,0,0,0,0,0,0
9.0,12,T115,41.673408,-87.599862,5,50,0,2007,8,33,3,77.0,66.0,71.5,-0.5,64.5,67.5,0.0,6.5,0.0,29.305,29.96,3.55,1.0,5.7,0,1,0,0,0,0,0,0,0,0,0
9.0,12,T115,41.673408,-87.599862,5,50,0,2007,8,33,3,77.0,66.0,71.5,-0.5,64.5,67.5,0.0,6.5,0.0,29.305,29.96,3.55,1.0,5.7,0,1,0,0,0,0,0,0,0,0,0
9.0,12,T115,41.673408,-87.599862,5,50,1,2007,8,33,3,77.0,66.0,71.5,-0.5,64.5,67.5,0.0,6.5,0.0,29.305,29.96,3.55,1.0,5.7,0,1,0,0,0,0,0,0,0,0,0
9.0,12,T115,41.673408,-87.599862,5,32,1,2007,8,33,3,77.0,66.0,71.5,-0.5,64.5,67.5,0.0,6.5,0.0,29.305,29.96,3.55,1.0,5.7,0,1,0,0,0,0,0,0,0,0,0
9.0,12,T115,41.673408,-87.599862,5,50,0,2007,8,33,3,77.0,66.0,71.5,-0.5,64.5,67.5,0.0,6.5,0.0,29.305,29.96,3.55,1.0,5.7,0,1,0,0,0,0,0,0,0,0,0
9.0,12,T115,41.673408,-87.599862,5,50,1,2007,8,33,3,77.0,66.0,71.5,-0.5,64.5,67.5,0.0,6.5,0.0,29.305,29.96,3.55,1.0,5.7,0,1,0,0,0,0,0,0,0,0,0
9.0,12,T115,41.673408,-87.599862,5,50,0,2007,8,33,3,77.0,66.0,71.5,-0.5,64.5,67.5,0.0,6.5,0.0,29.305,29.96,3.55,1.0,5.7,0,1,0,0,0,0,0,0,0,0,0
9.0,12,T115,41.673408,-87.599862,5,50,0,2007,8,33,3,77.0,66.0,71.5,-0.5,64.5,67.5,0.0,6.5,0.0,29.305,29.96,3.55,1.0,5.7,0,1,0,0,0,0,0,0,0,0,0
9.0,12,T115,41.673408,-87.599862,5,50,0,2007,8,33,3,77.0,66.0,71.5,-0.5,64.5,67.5,0.0,6.5,0.0,29.305,29.96,3.55,1.0,5.7,0,1,0,0,0,0,0,0,0,0,0
9.0,12,T115,41.673408,-87.599862,5,50,1,2007,8,33,3,77.0,66.0,71.5,-0.5,64.5,67.5,0.0,6.5,0.0,29.305,29.96,3.55,1.0,5.7,0,1,0,0,0,0,0,0,0,0,0
9.0,12,T115,41.673408,-87.599862,5,50,0,2007,8,33,3,77.0,66.0,71.5,-0.5,64.5,67.5,0.0,6.5,0.0,29.305,29.96,3.55,1.0,5.7,0,1,0,0,0,0,0,0,0,0,0
9.0,12,T115,41.673408,-87.599862,5,50,1,2007,8,33,3,77.0,66.0,71.5,-0.5,64.5,67.5,0.0,6.5,0.0,29.305,29.96,3.55,1.0,5.7,0,1,0,0,0,0,0,0,0,0,0
9.0,12,T115,41.673408,-87.599862,5,50,0,2007,8,33,3,77.0,66.0,71.5,-0.5,64.5,67.5,0.0,6.5,0.0,29.305,29.96,3.55,1.0,5.7,0,1,0,0,0,0,0,0,0,0,0
9.0,12,T115,41.673408,-87.599862,5,50,0,2007,8,33,3,77.0,66.0,71.5,-0.5,64.5,67.5,0.0,6.5,0.0,29.305,29.96,3.55,1.0,5.7,0,1,0,0,0,0,0,0,0,0,0
9.0,12,T115,41.673408,-87.599862,5,50,0,2007,8,33,3,77.0,66.0,71.5,-0.5,64.5,67.5,0.0,6.5,0.0,29.305,29.96,3.55,1.0,5.7,0,1,0,0,0,0,0,0,0,0,0
9.0,12,T115,41.673408,-87.599862,5,50,0,2007,8,33,3,77.0,66.0,71.5,-0.5,64.5,67.5,0.0,6.5,0.0,29.305,29.96,3.55,1.0,5.7,0,1,0,0,0,0,0,0,0,0,0
9.0,12,T115,41.673408,-87.599862,5,50,0,2007,8,33,3,77.0,66.0,71.5,-0.5,64.5,67.5,0.0,6.5,0.0,29.305,29.96,3.55,1.0,5.7,0,1,0,0,0,0,0,0,0,0,0
9.0,12,T115,41.673408,-87.599862,5,50,0,2007,8,33,3,77.0,66.0,71.5,-0.5,64.5,67.5,0.0,6.5,0.0,29.305,29.96,3.55,1.0,5.7,0,1,0,0,0,0,0,0,0,0,0
9.0,12,T115,41.673408,-87.599862,5,50,0,2007,8,33,3,77.0,66.0,71.5,-0.5,64.5,67.5,0.0,6.5,0.0,29.305,29.96,3.55,1.0,5.7,0,1,0,0,0,0,0,0,0,0,0
9.0,12,T115,41.673408,-87.599862,5,50,0,2007,8,33,3,77.0,66.0,71.5,-0.5,64.5,67.5,0.0,6.5,0.0,29.305,29.96,3.55,1.0,5.7,0,1,0,0,0,0,0,0,0,0,0
9.0,12,T115,41.673408,-87.599862,5,50,0,2007,8,33,3,77.0,66.0,71.5,-0.5,64.5,67.5,0.0,6.5,0.0,29.305,29.96,3.55,1.0,5.7,0,1,0,0,0,0,0,0,0,0,0
9.0,12,T115,41.673408,-87.599862,5,50,0,2007,8,33,3,77.0,66.0,71.5,-0.5,64.5,67.5,0.0,6.5,0.0,29.305,29.96,3.55,1.0,5.7,0,1,0,0,0,0,0,0,0,0,0
9.0,12,T115,41.673408,-87.599862,5,50,0,2007,8,33,3,77.0,66.0,71.5,-0.5,64.5,67.5,0.0,6.5,0.0,29.305,29.96,3.55,1.0,5.7,0,1,0,0,0,0,0,0,0,0,0
9.0,12,T115,41.673408,-87.599862,5,50,0,2007,8,33,3,77.0,66.0,71.5,-0.5,64.5,67.5,0.0,6.5,0.0,29.305,29.96,3.55,1.0,5.7,0,1,0,0,0,0,0,0,0,0,0
